Date,Adj Close
1981-01-02,1.889880
1981-01-05,1.926937
1981-01-06,1.926937
1981-01-07,1.815768
1981-01-08,1.852824
1981-01-09,1.926937
1981-01-12,1.926937
1981-01-13,2.001050
1981-01-14,2.038106
1981-01-15,2.038106
1981-01-16,2.038106
1981-01-19,2.038106
1981-01-20,2.001050
1981-01-21,2.038106
1981-01-22,2.001050
1981-01-23,2.038106
1981-01-26,2.001050
1981-01-27,2.038106
1981-01-28,2.001050
1981-01-29,2.001050
1981-01-30,2.001050
1982-01-04,1.741655
1982-01-05,1.741655
1982-01-06,1.741655
1982-01-07,1.741655
1982-01-08,1.704599
1982-01-11,1.704599
1982-01-12,1.704599
1982-01-13,1.667542
1982-01-14,1.667542
1982-01-15,1.704599
1982-01-18,1.741655
1982-01-19,1.778710
1982-01-20,1.852824
1982-01-21,1.852824
1982-01-22,1.926937
1982-01-25,1.926937
1982-01-26,1.815768
1982-01-27,1.852824
1982-01-28,1.889880
1982-01-29,1.889880
1983-01-03,2.353087
1983-01-04,2.260447
1983-01-05,2.390144
1983-01-06,2.334558
1983-01-07,2.278974
1983-01-10,2.334558
1983-01-11,2.353087
1983-01-12,2.371616
1983-01-13,2.427200
1983-01-14,2.482784
1983-01-17,2.445728
1983-01-18,2.464254
1983-01-19,2.445728
1983-01-20,2.556897
1983-01-21,2.464254
1983-01-24,2.445728
1983-01-25,2.427200
1983-01-26,2.371616
1983-01-27,2.390144
1983-01-28,2.445728
1983-01-31,2.445728
1984-01-03,2.445728
1984-01-04,2.519840
1984-01-05,2.538371
1984-01-06,2.556897
1984-01-09,2.538371
1984-01-10,2.575426
1984-01-11,2.538371
1984-01-12,2.538371
1984-01-13,2.556897
1984-01-16,2.556897
1984-01-17,2.519840
1984-01-18,2.538371
1984-01-19,2.519840
1984-01-20,2.519840
1984-01-23,2.519840
1984-01-24,2.556897
1984-01-25,2.538371
1984-01-26,2.556897
1984-01-27,2.519840
1984-01-30,2.501312
1984-01-31,2.501312
1985-01-02,2.649539
1985-01-03,2.649539
1985-01-04,2.649539
1985-01-07,2.649539
1985-01-08,2.649539
1985-01-09,2.649539
1985-01-10,2.668065
1985-01-11,2.686595
1985-01-14,2.668065
1985-01-15,2.668065
1985-01-16,2.668065
1985-01-17,2.668065
1985-01-18,2.668065
1985-01-21,2.668065
1985-01-22,2.668065
1985-01-23,2.668065
1985-01-24,2.705122
1985-01-25,2.723651
1985-01-28,2.736573
1985-01-29,2.736573
1985-01-30,2.736573
1985-01-31,2.698566
1986-01-02,2.996329
1986-01-03,3.057478
1986-01-06,3.098244
1986-01-07,3.098244
1986-01-08,3.077862
1986-01-09,3.077862
