Date,Adj Close
2005-01-03,100.976517
2005-01-04,96.886841
2005-01-05,96.393692
2005-01-06,93.922951
2005-01-07,96.563057
2005-01-10,97.165802
2005-01-11,96.408638
2005-01-12,97.325203
2005-01-13,97.300293
2005-01-14,99.611633
2005-01-18,101.569290
2005-01-19,98.281616
2005-01-20,96.597931
2005-01-21,93.788460
2005-01-24,90.022575
2005-01-25,88.229294
2005-01-26,94.266663
2005-01-27,93.688828
2005-01-28,94.814613
2005-01-31,97.444756
2006-01-03,216.802368
2006-01-04,221.788681
2006-01-05,224.777481
2006-01-06,231.960556
2006-01-09,232.578247
2006-01-10,234.002899
2006-01-11,234.934402
2006-01-12,230.949341
2006-01-13,232.254456
2006-01-17,232.682846
2006-01-18,221.624298
2006-01-19,217.410095
2006-01-20,198.984161
2006-01-23,212.951797
2006-01-24,220.687805
2006-01-25,215.691528
2006-01-26,216.324158
2006-01-27,215.935623
2006-01-30,212.613068
2006-01-31,215.522171
2007-01-03,232.921951
2007-01-04,240.727692
2007-01-05,242.685349
2007-01-08,240.887100
2007-01-09,241.843506
2007-01-10,243.816116
2007-01-11,248.926956
2007-01-12,251.557098
2007-01-16,251.198441
2007-01-17,247.711517
2007-01-18,243.004166
2007-01-19,243.960571
2007-01-22,239.522217
2007-01-23,238.630554
2007-01-24,248.603180
2007-01-25,243.133682
2007-01-26,246.994202
2007-01-29,245.315491
2007-01-30,246.237045
2007-01-31,249.813644
2008-01-02,341.315674
2008-01-03,341.385406
2008-01-04,327.273285
2008-01-07,323.412781
2008-01-08,314.660583
2008-01-09,325.380402
2008-01-10,322.157471
2008-01-11,317.933319
2008-01-14,325.689240
2008-01-15,317.634430
2008-01-16,306.824951
2008-01-17,299.273254
2008-01-18,299.004272
2008-01-22,291.083954
2008-01-23,273.285645
2008-01-24,286.172363
2008-01-25,282.142456
2008-01-28,276.951904
2008-01-29,274.232117
2008-01-30,273.111298
2008-01-31,281.096375
2009-01-02,160.060059
2009-01-05,163.412491
2009-01-06,166.406265
2009-01-07,160.403763
2009-01-08,161.987823
