Date,Adj Close
1998-01-02,9.811740
1998-01-05,9.713129
1998-01-06,9.737775
1998-01-07,9.713129
1998-01-08,9.688478
1998-01-09,9.614515
1998-01-12,9.639169
1998-01-13,9.688478
1998-01-14,9.762432
1998-01-15,9.663822
1998-01-16,9.663822
1998-01-20,9.713129
1998-01-21,9.762432
1998-01-22,9.737775
1998-01-23,9.639169
1998-01-26,9.515908
1998-01-27,9.565213
1998-01-28,9.466599
1998-01-29,9.466599
1998-01-30,9.663822
1999-01-04,9.157362
1999-01-05,9.157362
1999-01-06,9.314341
1999-01-07,9.419000
1999-01-08,9.497493
1999-01-11,9.419000
1999-01-12,9.340511
1999-01-13,9.392837
1999-01-14,9.445167
1999-01-15,9.209690
1999-01-19,9.445167
1999-01-20,9.445167
1999-01-21,9.602147
1999-01-22,9.575984
1999-01-25,9.471327
1999-01-26,9.340511
1999-01-27,9.366674
1999-01-28,9.000380
1999-01-29,9.262017
2000-01-03,8.872816
2000-01-04,8.732869
2000-01-05,8.620905
2000-01-06,8.788848
2000-01-07,8.956784
2000-01-10,9.012768
2000-01-11,9.040760
2000-01-12,8.956784
2000-01-13,8.928800
2000-01-14,8.844831
2000-01-18,8.984777
2000-01-19,9.040760
2000-01-20,9.096737
2000-01-21,9.152714
2000-01-24,9.124728
2000-01-25,9.152714
2000-01-26,9.180706
2000-01-27,9.208697
2000-01-28,9.180706
2000-01-31,9.152714
2001-01-02,12.197951
2001-01-03,12.168124
2001-01-04,11.989179
2001-01-05,11.840064
2001-01-08,11.780413
2001-01-09,11.810237
2001-01-10,11.810237
2001-01-11,11.810237
2001-01-12,11.780413
2001-01-16,11.810237
2001-01-17,11.750591
2001-01-18,11.780413
2001-01-19,11.571651
2001-01-22,11.631292
2001-01-23,11.571651
2001-01-24,11.512005
2001-01-25,11.512005
2001-01-26,11.482175
2001-01-29,11.566874
2001-01-30,11.667088
2001-01-31,11.762519
2002-01-02,13.235855
2002-01-03,13.362883
2002-01-04,13.347635
2002-01-07,13.306987
2002-01-08,13.215536
2002-01-09,13.246017
2002-01-10,13.134239
2002-01-11,13.235855
2002-01-14,13.362883
2002-01-15,13.337479
2002-01-16,13.342554
2002-01-17,13.337479
2002-01-18,13.261269
2002-01-22,13.205372
2002-01-23,13.134239
2002-01-24,13.078347
2002-01-25,13.108836
2002-01-28,12.971647
2002-01-29,12.834463
2002-01-30,12.864947
2002-01-31,13.012298
2003-01-02,14.605156
2003-01-03,14.890370
2003-01-06,15.051809
2003-01-07,14.874225
2003-01-08,14.804268
2003-01-09,14.718166
2003-01-10,14.621299
2003-01-13,14.632063
2003-01-14,14.589019
2003-01-15,14.368374
2003-01-16,14.045489
2003-01-17,13.991680
2003-01-21,14.045489
2003-01-22,14.034727
2003-01-23,14.126214
2003-01-24,14.449097
2003-01-27,14.449097
2003-01-28,14.449097
2003-01-29,14.589019
2003-01-30,14.529819
2003-01-31,14.879606
2004-01-02,18.769844
2004-01-05,18.826740
2004-01-06,18.872255
2004-01-07,18.821049
2004-01-08,18.821049
2004-01-09,18.917772
2004-01-12,18.946220
2004-01-13,18.775534
2004-01-14,19.225016
2004-01-15,19.259146
2004-01-16,19.162424
2004-01-20,19.372936
2004-01-21,19.367250
2004-01-22,19.554998
2004-01-23,19.845175
2004-01-26,19.964651
2004-01-27,20.061377
2004-01-28,20.027235
2004-01-29,19.839479
2004-01-30,19.884998
2005-01-03,24.124481
2005-01-04,24.112566
2005-01-05,23.123756
2005-01-06,23.338200
2005-01-07,23.284590
2005-01-10,23.099937
2005-01-11,22.843796
2005-01-12,22.575750
2005-01-13,22.706785
2005-01-14,22.814011
2005-01-18,23.254805
2005-01-19,23.469240
2005-01-20,23.290543
2005-01-21,23.350121
2005-01-24,23.385843
2005-01-25,22.825932
2005-01-26,22.545963
2005-01-27,22.152821
2005-01-28,22.152821
2005-01-31,22.176649
2006-01-03,30.868153
2006-01-04,30.775072
2006-01-05,30.775072
2006-01-06,31.066700
2006-01-09,31.116318
2006-01-10,31.643728
2006-01-11,31.637527
2006-01-12,31.519623
2006-01-13,30.930191
2006-01-17,30.868153
2006-01-18,30.601345
2006-01-19,31.134939
2006-01-20,30.880543
2006-01-23,31.110121
2006-01-24,31.649927
2006-01-25,31.469999
2006-01-26,31.587877
2006-01-27,31.742990
2006-01-30,31.910521
2006-01-31,32.388290
2007-01-03,37.488686
2007-01-04,37.206329
2007-01-05,36.417034
2007-01-08,36.307934
2007-01-09,36.757118
2007-01-10,37.296158
2007-01-11,37.841614
2007-01-12,38.014881
2007-01-16,38.444832
2007-01-17,38.348587
2007-01-18,38.085476
2007-01-19,38.502583
2007-01-22,37.777447
2007-01-23,38.156059
2007-01-24,38.855518
2007-01-25,38.900436
2007-01-26,38.727184
2007-01-29,38.874786
2007-01-30,38.817009
2007-01-31,39.048035
2008-01-02,37.482513
2008-01-03,35.151066
2008-01-04,33.895664
2008-01-07,34.081657
2008-01-08,33.596779
2008-01-09,33.264652
2008-01-10,34.114872
2008-01-11,34.194588
2008-01-14,34.506760
2008-01-15,33.782753
2008-01-16,34.686096
2008-01-17,33.317799
2008-01-18,32.766479
2008-01-22,32.826275
2008-01-23,35.968079
2008-01-24,35.197575
2008-01-25,34.878738
2008-01-28,36.685444
2008-01-29,35.317123
2008-01-30,32.766479
2008-01-31,33.590126
2009-01-02,15.815009
2009-01-05,15.609353
2009-01-06,17.748182
2009-01-07,16.678770
2009-01-08,16.233181
2009-01-09,15.636778
2009-01-12,14.101203
2009-01-13,14.368559
2009-01-14,12.798712
2009-01-15,12.689029
2009-01-16,13.422539
2009-01-20,10.844973
2009-01-21,12.558776
2009-01-22,12.305132
2009-01-23,13.024931
2009-01-26,12.373686
2009-01-27,12.620479
2009-01-28,14.334287
2009-01-29,11.969229
2009-01-30,11.050627
2010-01-04,18.424084
2010-01-05,18.692774
2010-01-06,18.525745
2010-01-07,18.678249
2010-01-08,18.627413
2010-01-11,18.649206
2010-01-12,18.235266
2010-01-13,18.729086
2010-01-14,18.656464
2010-01-15,18.569319
2010-01-19,18.932426
2010-01-20,18.489437
2010-01-21,17.610714
2010-01-22,17.196774
2010-01-25,17.211296
2010-01-26,17.610714
2010-01-27,17.901197
2010-01-28,17.443684
2010-01-29,17.429155
2011-01-03,24.461246
2011-01-04,24.415825
2011-01-05,24.832212
2011-01-06,24.801926
2011-01-07,24.605093
2011-01-10,24.748932
2011-01-11,24.552092
2011-01-12,24.574808
2011-01-13,24.453674
2011-01-14,24.605093
2011-01-18,25.150188
2011-01-19,24.733793
2011-01-20,25.082052
2011-01-21,25.218325
2011-01-24,25.210756
2011-01-25,25.119909
2011-01-26,24.877636
2011-01-27,25.748280
2011-01-28,24.930635
2011-01-31,25.400024
2012-01-03,22.977673
2012-01-04,22.396158
2012-01-05,22.977673
2012-01-06,22.624050
2012-01-09,22.419727
2012-01-10,23.032677
2012-01-11,23.276281
2012-01-12,23.354868
2012-01-13,23.236994
2012-01-17,23.999247
2012-01-18,24.148561
2012-01-19,24.596478
2012-01-20,24.973679
2012-01-23,24.997252
2012-01-24,25.288010
2012-01-25,25.437315
2012-01-26,25.578768
2012-01-27,25.555197
2012-01-30,24.832230
2012-01-31,24.918669
2013-01-02,30.327795
2013-01-03,30.368391
2013-01-04,30.620113
2013-01-07,30.823109
2013-01-08,30.725679
2013-01-09,31.034225
2013-01-10,30.888065
2013-01-11,31.082952
2013-01-14,31.099190
2013-01-15,31.237225
2013-01-16,31.220991
2013-01-17,31.440220
2013-01-18,32.073574
2013-01-22,31.927422
2013-01-23,32.187252
2013-01-24,32.625721
2013-01-25,32.999237
2013-01-28,33.234715
2013-01-29,33.080437
2013-01-30,32.520164
2013-01-31,32.398369
2014-01-02,30.868895
2014-01-03,31.144878
2014-01-06,31.278698
2014-01-07,31.554684
2014-01-08,31.512861
2014-01-09,31.111425
2014-01-10,31.445957
2014-01-13,30.735075
2014-01-14,31.128147
2014-01-15,31.370689
2014-01-16,31.186701
2014-01-17,30.927439
2014-01-21,31.228510
2014-01-22,31.571409
2014-01-23,31.295418
2014-01-24,30.726719
2014-01-27,30.534357
2014-01-28,31.136513
2014-01-29,30.952526
2014-01-30,32.457928
2014-01-31,32.416103
2015-01-02,37.514202
2015-01-05,37.488285
2015-01-06,37.617855
2015-01-07,38.187950
2015-01-08,38.196587
2015-01-09,38.136127
2015-01-12,38.524822
2015-01-13,37.756062
2015-01-14,37.764690
2015-01-15,37.807884
2015-01-16,38.136127
2015-01-20,37.868343
2015-01-21,38.032455
2015-01-22,38.973984
2015-01-23,39.138115
2015-01-26,39.604565
2015-01-27,40.710209
2015-01-28,40.096912
2015-01-29,39.941433
2015-01-30,38.991264
2016-01-04,37.588013
2016-01-05,38.377441
2016-01-06,38.171112
2016-01-07,37.175350
2016-01-08,36.843430
2016-01-11,36.798569
2016-01-12,36.502525
2016-01-13,36.332081
2016-01-14,35.569565
2016-01-15,34.816010
2016-01-19,35.022335
