Date,Adj Close
1981-01-02,0.492630
1981-01-05,0.481921
1981-01-06,0.460502
1981-01-07,0.440868
1981-01-08,0.431944
1981-01-09,0.455147
1981-01-12,0.451577
1981-01-13,0.435513
1981-01-14,0.437298
1981-01-15,0.446223
1981-01-16,0.442653
1981-01-19,0.469426
1981-01-20,0.455147
1981-01-21,0.464072
1981-01-22,0.469426
1981-01-23,0.467641
1981-01-26,0.460502
1981-01-27,0.456932
1981-01-28,0.442653
1981-01-29,0.426589
1981-01-30,0.403385
1982-01-04,0.314141
1982-01-05,0.298077
1982-01-06,0.294507
1982-01-07,0.271303
1982-01-08,0.283798
1982-01-11,0.265949
1982-01-12,0.257024
1982-01-13,0.255239
1982-01-14,0.267734
1982-01-15,0.285583
1982-01-18,0.290937
1982-01-19,0.283798
1982-01-20,0.289152
1982-01-21,0.294507
1982-01-22,0.296292
1982-01-25,0.287367
1982-01-26,0.276658
1982-01-27,0.278443
1982-01-28,0.287367
1982-01-29,0.290937
1983-01-03,0.406955
1983-01-04,0.430159
1983-01-05,0.431944
1983-01-06,0.415880
1983-01-07,0.392676
1983-01-10,0.410525
1983-01-11,0.415880
1983-01-12,0.439083
1983-01-13,0.439083
1983-01-14,0.471211
1983-01-17,0.487276
1983-01-18,0.476566
1983-01-19,0.480136
1983-01-20,0.533683
1983-01-21,0.533683
1983-01-24,0.503339
1983-01-25,0.522973
1983-01-26,0.544392
1983-01-27,0.581875
1983-01-28,0.585444
1983-01-31,0.583660
1984-01-03,0.365903
1984-01-04,0.398031
1984-01-05,0.403385
1984-01-06,0.396246
1984-01-09,0.374827
1984-01-10,0.394461
1984-01-11,0.399816
1984-01-12,0.398031
1984-01-13,0.389106
1984-01-16,0.398031
1984-01-17,0.408740
1984-01-18,0.410525
1984-01-19,0.414095
1984-01-20,0.408740
1984-01-23,0.412310
1984-01-24,0.389106
1984-01-25,0.385536
1984-01-26,0.394461
1984-01-27,0.373042
1984-01-30,0.353408
1984-01-31,0.353408
1985-01-02,0.398031
1985-01-03,0.405170
1985-01-04,0.405170
1985-01-07,0.403385
1985-01-08,0.399816
1985-01-09,0.410525
1985-01-10,0.428374
1985-01-11,0.424804
1985-01-14,0.437298
1985-01-15,0.428374
1985-01-16,0.431944
1985-01-17,0.401601
1985-01-18,0.408740
1985-01-21,0.417665
1985-01-22,0.430159
1985-01-23,0.423019
1985-01-24,0.414095
1985-01-25,0.423019
1985-01-28,0.431944
1985-01-29,0.426589
1985-01-30,0.426589
1985-01-31,0.414095
1986-01-02,0.317711
1986-01-03,0.319496
1986-01-06,0.317711
1986-01-07,0.328420
1986-01-08,0.326635
1986-01-09,0.323065
1986-01-10,0.324850
1986-01-13,0.328420
1986-01-14,0.331990
1986-01-15,0.340914
1986-01-16,0.349839
1986-01-17,0.342699
1986-01-20,0.340914
1986-01-21,0.342699
1986-01-22,0.333775
1986-01-23,0.328420
1986-01-24,0.323065
1986-01-27,0.315926
1986-01-28,0.317711
1986-01-29,0.337344
1986-01-30,0.328420
1986-01-31,0.330205
1987-01-02,0.583660
1987-01-05,0.614003
1987-01-06,0.624712
1987-01-07,0.638991
1987-01-08,0.638991
1987-01-09,0.647915
1987-01-12,0.649700
1987-01-13,0.637206
1987-01-14,0.687183
1987-01-15,0.712172
1987-01-16,0.696107
1987-01-19,0.758579
1987-01-20,0.737160
1987-01-21,0.699677
1987-01-22,0.749654
1987-01-23,0.717526
1987-01-26,0.710387
1987-01-27,0.753224
1987-01-28,0.790707
1987-01-29,0.772858
1987-01-30,0.792491
1988-01-04,1.284374
1988-01-05,1.280786
1988-01-06,1.255673
1988-01-07,1.277199
1988-01-08,1.148044
1988-01-11,1.219796
1988-01-12,1.205446
1988-01-13,1.212621
1988-01-14,1.212621
1988-01-15,1.230559
1988-01-18,1.226972
1988-01-19,1.226972
1988-01-20,1.140868
1988-01-21,1.151631
1988-01-22,1.126518
1988-01-25,1.173157
1988-01-26,1.140868
1988-01-27,1.140868
1988-01-28,1.183919
1988-01-29,1.191095
1989-01-03,1.168666
1989-01-04,1.215702
1989-01-05,1.222939
1989-01-06,1.233793
1989-01-09,1.244647
1989-01-10,1.233793
1989-01-11,1.219320
1989-01-12,1.237411
1989-01-13,1.251884
1989-01-16,1.266356
1989-01-17,1.168666
1989-01-18,1.150575
1989-01-19,1.172284
1989-01-20,1.186757
1989-01-23,1.186757
1989-01-24,1.204848
1989-01-25,1.201229
1989-01-26,1.208466
1989-01-27,1.089066
1989-01-30,1.081830
1989-01-31,1.092685
1990-01-02,1.088798
1990-01-03,1.096105
1990-01-04,1.099759
1990-01-05,1.103412
1990-01-08,1.110720
1990-01-09,1.099759
1990-01-10,1.052261
1990-01-11,1.008417
1990-01-12,1.008417
1990-01-15,1.001109
1990-01-16,1.019378
1990-01-17,0.971880
1990-01-18,0.946304
1990-01-19,1.001109
1990-01-22,0.971880
1990-01-23,0.986494
1990-01-24,0.993802
1990-01-25,0.997456
1990-01-26,0.957265
1990-01-29,0.971880
1990-01-30,0.993802
1990-01-31,0.993802
1991-01-02,1.287284
1991-01-03,1.272488
1991-01-04,1.279886
1991-01-07,1.279886
1991-01-08,1.279886
1991-01-09,1.339072
1991-01-10,1.394558
1991-01-11,1.390859
1991-01-14,1.368664
1991-01-15,1.383461
1991-01-16,1.472239
1991-01-17,1.516628
1991-01-18,1.487036
1991-01-21,1.501831
1991-01-22,1.516628
1991-01-23,1.531424
1991-01-24,1.542522
1991-01-25,1.583211
1991-01-28,1.612804
1991-01-29,1.590610
1991-01-30,1.642398
1991-01-31,1.642398
1992-01-02,1.777269
1992-01-03,1.762334
1992-01-06,1.732463
1992-01-07,1.766068
1992-01-08,1.807139
1992-01-09,1.859411
1992-01-10,1.859411
1992-01-13,1.851944
1992-01-14,1.926619
1992-01-15,1.896749
1992-01-16,1.874346
1992-01-17,1.934087
1992-01-20,1.911684
1992-01-21,1.825807
1992-01-22,1.896749
1992-01-23,1.926619
1992-01-24,1.930353
1992-01-27,1.926619
1992-01-28,1.949021
1992-01-29,1.889282
1992-01-30,1.904217
1992-01-31,1.934087
1993-01-04,1.755134
1993-01-05,1.785265
1993-01-06,1.860593
1993-01-07,1.837995
1993-01-08,1.875659
1993-01-11,1.932155
1993-01-12,1.853060
1993-01-13,1.913323
1993-01-14,1.958519
1993-01-15,1.815396
1993-01-18,1.792798
1993-01-19,1.800331
1993-01-20,1.807863
1993-01-21,1.807863
1993-01-22,1.792798
1993-01-25,1.807863
1993-01-26,1.830462
1993-01-27,1.815396
1993-01-28,1.804098
1993-01-29,1.792798
1994-01-03,0.911272
1994-01-04,0.960839
1994-01-05,1.029470
1994-01-06,0.998967
1994-01-07,1.010406
1994-01-10,1.025657
1994-01-11,0.972278
1994-01-12,0.930336
1994-01-13,0.934149
1994-01-14,0.945587
1994-01-17,0.926523
1994-01-18,0.896020
1994-01-19,0.892207
1994-01-20,0.911272
1994-01-21,1.018031
1994-01-24,1.067598
1994-01-25,1.033283
1994-01-26,1.021844
1994-01-27,1.040909
1994-01-28,1.037096
1994-01-31,0.998967
1995-01-03,1.187059
1995-01-04,1.217992
1995-01-05,1.202525
1995-01-06,1.299191
1995-01-09,1.274541
1995-01-10,1.351391
1995-01-11,1.446123
1995-01-12,1.403590
