Date,Adj Close
2013-01-02,28.000000
2013-01-03,27.770000
2013-01-04,28.760000
2013-01-07,29.420000
2013-01-08,29.059999
2013-01-09,30.590000
2013-01-10,31.299999
2013-01-11,31.719999
2013-01-14,30.950001
2013-01-15,30.100000
2013-01-16,29.850000
2013-01-17,30.139999
2013-01-18,29.660000
2013-01-22,30.730000
2013-01-23,30.820000
2013-01-24,31.080000
2013-01-25,31.540001
2013-01-28,32.470001
2013-01-29,30.790001
2013-01-30,31.240000
2013-01-31,30.980000
2014-01-02,54.709999
2014-01-03,54.560001
2014-01-06,57.200001
2014-01-07,57.919998
2014-01-08,58.230000
2014-01-09,57.220001
2014-01-10,57.939999
2014-01-13,55.910000
2014-01-14,57.740002
2014-01-15,57.599998
2014-01-16,57.189999
2014-01-17,56.299999
2014-01-21,58.509998
2014-01-22,57.509998
2014-01-23,56.630001
2014-01-24,54.450001
2014-01-27,53.549999
2014-01-28,55.139999
2014-01-29,53.529999
2014-01-30,61.080002
2014-01-31,62.570000
2015-01-02,78.449997
2015-01-05,77.190002
2015-01-06,76.150002
2015-01-07,76.150002
2015-01-08,78.180000
2015-01-09,77.739998
2015-01-12,76.720001
2015-01-13,76.449997
2015-01-14,76.279999
2015-01-15,74.050003
2015-01-16,75.180000
2015-01-20,76.239998
2015-01-21,76.739998
2015-01-22,77.650002
2015-01-23,77.830002
2015-01-26,77.500000
2015-01-27,75.779999
2015-01-28,76.239998
2015-01-29,78.000000
2015-01-30,75.910004
2016-01-04,102.220001
2016-01-05,102.730003
2016-01-06,102.970001
2016-01-07,97.919998
2016-01-08,97.330002
2016-01-11,97.510002
2016-01-12,99.370003
2016-01-13,95.440002
2016-01-14,98.370003
2016-01-15,94.970001
2016-01-19,95.260002
2016-01-20,94.349998
2016-01-21,94.160004
2016-01-22,97.940002
2016-01-25,97.010002
2016-01-26,97.339996
2016-01-27,94.449997
2016-01-28,109.110001
2016-01-29,112.209999
2017-01-03,116.860001
2017-01-04,118.690002
2017-01-05,120.669998
2017-01-06,123.410004
2017-01-09,124.900002
2017-01-10,124.349998
2017-01-11,126.089996
2017-01-12,126.620003
2017-01-13,128.339996
2017-01-17,127.870003
2017-01-18,127.919998
2017-01-19,127.550003
2017-01-20,127.040001
2017-01-23,128.929993
2017-01-24,129.369995
2017-01-25,131.479996
2017-01-26,132.779999
2017-01-27,132.179993
2017-01-30,130.979996
2017-01-31,130.320007
2018-01-02,181.419998
2018-01-03,184.669998
2018-01-04,184.330002
2018-01-05,186.850006
2018-01-08,188.279999
2018-01-09,187.869995
2018-01-10,187.839996
2018-01-11,187.770004
2018-01-12,179.369995
2018-01-16,178.389999
2018-01-17,177.600006
2018-01-18,179.800003
2018-01-19,181.289993
2018-01-22,185.369995
2018-01-23,189.350006
2018-01-24,186.550003
2018-01-25,187.479996
2018-01-26,190.000000
2018-01-29,185.979996
2018-01-30,187.119995
2018-01-31,186.889999
2019-01-02,135.679993
2019-01-03,131.740005
2019-01-04,137.949997
2019-01-07,138.050003
2019-01-08,142.529999
2019-01-09,144.229996
2019-01-10,144.199997
2019-01-11,143.800003
2019-01-14,145.389999
2019-01-15,148.949997
2019-01-16,147.539993
2019-01-17,148.300003
2019-01-18,150.039993
2019-01-22,147.570007
2019-01-23,144.300003
2019-01-24,145.830002
2019-01-25,149.009995
2019-01-28,147.470001
2019-01-29,144.190002
2019-01-30,150.419998
2019-01-31,166.690002
