Date,Adj Close
1994-01-03,3.714412
1994-01-04,3.760085
1994-01-05,3.653520
1994-01-06,3.638298
1994-01-07,3.516515
1994-01-10,3.531737
1994-01-11,3.562185
1994-01-12,3.623072
1994-01-13,3.653520
1994-01-14,3.623072
1994-01-17,3.531737
1994-01-18,3.501290
1994-01-19,3.531737
1994-01-20,3.577404
1994-01-21,3.546957
1994-01-24,3.546957
1994-01-25,3.501290
1994-01-26,3.501290
1994-01-27,3.546957
1994-01-28,3.501290
1994-01-31,3.546957
1995-01-03,3.830343
1995-01-04,3.830343
1995-01-05,3.715270
1995-01-06,3.764588
1995-01-09,3.715270
1995-01-10,3.748147
1995-01-11,3.715270
1995-01-12,3.682393
1995-01-13,3.682393
1995-01-16,3.633075
1995-01-17,3.698831
1995-01-18,3.682393
1995-01-19,3.649513
1995-01-20,3.616636
1995-01-23,3.517999
1995-01-24,3.567317
1995-01-25,3.550879
1995-01-26,3.534439
1995-01-27,3.550879
1995-01-30,3.517999
1995-01-31,3.501560
1996-01-02,4.336319
1996-01-03,4.265524
1996-01-04,4.177026
1996-01-05,4.141628
1996-01-08,4.106229
1996-01-09,4.123929
1996-01-10,4.106229
1996-01-11,4.212426
1996-01-12,4.247824
1996-01-15,4.300921
1996-01-16,4.177026
1996-01-17,4.141628
1996-01-18,4.212426
1996-01-19,4.283224
1996-01-22,4.265524
1996-01-23,4.247824
1996-01-24,4.212426
1996-01-25,4.247824
1996-01-26,4.265524
1996-01-29,4.265524
1996-01-30,4.318621
1996-01-31,4.354020
1997-01-02,6.154295
1997-01-03,6.211105
1997-01-06,6.343659
1997-01-07,6.381533
1997-01-08,6.438340
1997-01-09,6.476213
1997-01-10,6.457275
1997-01-13,6.495150
1997-01-14,6.495150
1997-01-15,6.551956
1997-01-16,6.570893
1997-01-17,6.419404
1997-01-20,6.343659
1997-01-21,6.362597
1997-01-22,6.343659
1997-01-23,6.324721
1997-01-24,6.248977
1997-01-27,6.267913
1997-01-28,6.286848
1997-01-29,6.305787
1997-01-30,6.343659
1997-01-31,6.514086
1998-01-02,8.043239
1998-01-05,8.063099
1998-01-06,8.053168
1998-01-07,8.053168
1998-01-08,8.092887
1998-01-09,8.102816
1998-01-12,8.023378
1998-01-13,8.013448
1998-01-14,8.053168
1998-01-15,8.182258
1998-01-16,8.281558
1998-01-20,8.122673
1998-01-21,8.013448
1998-01-22,7.963798
1998-01-23,7.953868
1998-01-26,7.973727
1998-01-27,7.983658
1998-01-28,8.142534
1998-01-29,8.112745
1998-01-30,8.122673
1999-01-04,6.934478
1999-01-05,6.945065
1999-01-06,7.050935
1999-01-07,7.019173
1999-01-08,6.976824
1999-01-11,7.008586
1999-01-12,6.966239
1999-01-13,6.945065
1999-01-14,6.881541
1999-01-15,6.807434
1999-01-19,6.955653
1999-01-20,7.082698
1999-01-21,7.072108
1999-01-22,6.870955
1999-01-25,6.934478
1999-01-26,6.913306
1999-01-27,6.945065
1999-01-28,6.945065
1999-01-29,6.913306
2000-01-03,7.663356
2000-01-04,7.606587
2000-01-05,7.765531
2000-01-06,7.845001
2000-01-07,7.992596
2000-01-10,8.049358
2000-01-11,8.003947
2000-01-12,7.969889
2000-01-13,7.879063
2000-01-14,7.742823
2000-01-18,7.674706
2000-01-19,7.708765
2000-01-20,7.663356
2000-01-21,7.742823
2000-01-24,7.652002
2000-01-25,7.640647
2000-01-26,7.652002
2000-01-27,7.674706
2000-01-28,7.606587
2000-01-31,7.538469
2001-01-02,10.517724
2001-01-03,10.639174
2001-01-04,10.566305
2001-01-05,10.371978
2001-01-08,10.286963
2001-01-09,10.262677
2001-01-10,10.262677
2001-01-11,10.165517
2001-01-12,10.116935
2001-01-16,10.044059
2001-01-17,10.116935
2001-01-18,10.092637
2001-01-19,10.068352
2001-01-22,9.874030
2001-01-23,9.776873
2001-01-24,9.971189
2001-01-25,10.104794
2001-01-26,10.044059
2001-01-29,10.063978
2001-01-30,10.153369
2001-01-31,10.178633
2002-01-02,11.866578
2002-01-03,11.936745
2002-01-04,11.784028
2002-01-07,11.792284
2002-01-08,11.763389
2002-01-09,11.676711
2002-01-10,11.614801
2002-01-11,11.548757
2002-01-14,11.544632
2002-01-15,11.449701
2002-01-16,11.371274
2002-01-17,11.292853
2002-01-18,11.226818
2002-01-22,11.358895
2002-01-23,11.371274
2002-01-24,11.330002
2002-01-25,11.350640
2002-01-28,11.325875
2002-01-29,11.202048
2002-01-30,11.173159
2002-01-31,11.053458
2003-01-02,11.028492
2003-01-03,11.208928
2003-01-06,11.402561
2003-01-07,11.222125
2003-01-08,11.182518
2003-01-09,11.283738
2003-01-10,11.239734
2003-01-13,11.103302
2003-01-14,11.046094
2003-01-15,10.958079
2003-01-16,10.799645
2003-01-17,10.597209
2003-01-21,10.557600
2003-01-22,10.539997
2003-01-23,10.672026
2003-01-24,10.447582
2003-01-27,10.456380
2003-01-28,10.412371
2003-01-29,10.570806
2003-01-30,10.509190
2003-01-31,10.755640
2004-01-02,13.841592
2004-01-05,13.836905
2004-01-06,13.888466
2004-01-07,13.780658
2004-01-08,13.822847
2004-01-09,13.780658
2004-01-12,13.710349
2004-01-13,13.560359
2004-01-14,13.625974
2004-01-15,13.663473
2004-01-16,13.480671
2004-01-20,13.354111
2004-01-21,13.335363
2004-01-22,13.330676
2004-01-23,13.583794
2004-01-26,13.625974
2004-01-27,13.710349
2004-01-28,13.747848
2004-01-29,13.850966
2004-01-30,13.640040
2005-01-03,17.563162
2005-01-04,17.454166
2005-01-05,16.894320
2005-01-06,16.894320
2005-01-07,16.820011
2005-01-10,16.720924
2005-01-11,16.527710
2005-01-12,16.512846
2005-01-13,16.661474
2005-01-14,16.765520
2005-01-18,16.943874
2005-01-19,16.953783
2005-01-20,16.795240
2005-01-21,16.701107
2005-01-24,16.497976
2005-01-25,16.156132
2005-01-26,16.091724
2005-01-27,15.839050
2005-01-28,15.769687
2005-01-31,15.626017
2006-01-03,20.767847
2006-01-04,20.840549
2006-01-05,20.882093
2006-01-06,21.235243
2006-01-09,21.442966
2006-01-10,21.609159
2006-01-11,21.494905
2006-01-12,21.292368
2006-01-13,21.069050
2006-01-17,21.027506
2006-01-18,21.105400
2006-01-19,21.422203
2006-01-20,21.183308
2006-01-23,21.287174
2006-01-24,21.474125
2006-01-25,21.624733
2006-01-26,21.718212
2006-01-27,22.118090
2006-01-30,22.045391
2006-01-31,22.024611
2007-01-03,27.402599
2007-01-04,27.456530
2007-01-05,26.917320
2007-01-08,26.895744
2007-01-09,27.283978
2007-01-10,27.715349
2007-01-11,28.157494
2007-01-12,28.394754
2007-01-16,28.907005
2007-01-17,28.793770
2007-01-18,28.820730
2007-01-19,29.047195
2007-01-22,28.664354
2007-01-23,28.712885
2007-01-24,29.365337
2007-01-25,29.505526
2007-01-26,29.699640
2007-01-29,29.683456
2007-01-30,29.985416
2007-01-31,30.346685
2008-01-02,20.529726
2008-01-03,19.661879
2008-01-04,18.810938
2008-01-07,19.092710
2008-01-08,18.658781
2008-01-09,18.901104
2008-01-10,19.239225
2008-01-11,18.957453
2008-01-14,18.985630
2008-01-15,18.472811
2008-01-16,18.822216
2008-01-17,18.624971
2008-01-18,18.438999
2008-01-22,19.109610
2008-01-23,21.143986
2008-01-24,21.104536
2008-01-25,21.194708
2008-01-28,21.267967
2008-01-29,21.279234
2008-01-30,20.749512
2008-01-31,21.059456
2009-01-02,16.733105
2009-01-05,16.175928
2009-01-06,16.561209
2009-01-07,16.134434
2009-01-08,15.956611
2009-01-09,15.304592
2009-01-12,14.433265
2009-01-13,15.227537
2009-01-14,14.800761
2009-01-15,15.541693
2009-01-16,16.164074
2009-01-20,14.332494
2009-01-21,15.523911
2009-01-22,14.451042
2009-01-23,14.895599
2009-01-26,14.646648
2009-01-27,14.830398
2009-01-28,16.217422
2009-01-29,14.806692
2009-01-30,14.184316
2010-01-04,21.152033
2010-01-05,21.069698
2010-01-06,21.190023
2010-01-07,21.392681
2010-01-08,21.120358
2010-01-11,21.057035
2010-01-12,20.753052
2010-01-13,21.411678
2010-01-14,21.373678
2010-01-15,21.133032
2010-01-19,21.797985
2010-01-20,21.386347
2010-01-21,20.854378
2010-01-22,20.221081
2010-01-25,20.214752
2010-01-26,20.176750
2010-01-27,20.544062
2010-01-28,20.442736
2010-01-29,20.297081
2011-01-03,34.351860
2011-01-04,33.488483
2011-01-05,33.468868
2011-01-06,33.063339
2011-01-07,32.952148
2011-01-10,32.873646
2011-01-11,32.664349
2011-01-12,32.742844
2011-01-13,32.854031
2011-01-14,33.298798
2011-01-18,33.756645
2011-01-19,33.292259
2011-01-20,33.475407
2011-01-21,33.671635
2011-01-24,33.841686
2011-01-25,34.404190
2011-01-26,34.633114
2011-01-27,35.195614
2011-01-28,34.593868
2011-01-31,35.444160
2012-01-03,38.080597
2012-01-04,37.777836
2012-01-05,37.912403
2012-01-06,37.468349
2012-01-09,37.004112
2012-01-10,37.131947
2012-01-11,37.037762
2012-01-12,36.378414
2012-01-13,37.004112
2012-01-17,37.394341
2012-01-18,37.602913
2012-01-19,37.347248
2012-01-20,37.522175
2012-01-23,37.986404
2012-01-24,38.080597
2012-01-25,39.109989
2012-01-26,39.863525
2012-01-27,40.119186
2012-01-30,39.897160
2012-01-31,40.065372
2013-01-02,39.542896
2013-01-03,39.709351
2013-01-04,39.695480
2013-01-07,39.993748
2013-01-08,40.139404
2013-01-09,40.229580
2013-01-10,40.486210
2013-01-11,40.333622
2013-01-14,40.520893
2013-01-15,40.742847
2013-01-16,40.631866
2013-01-17,40.555580
2013-01-18,40.513958
2013-01-22,40.583324
2013-01-23,40.500092
2013-01-24,40.208778
2013-01-25,40.292000
2013-01-28,40.333622
2013-01-29,40.056183
2013-01-30,39.584507
2013-01-31,38.419247
2014-01-02,37.319805
2014-01-03,37.635651
2014-01-06,37.929962
2014-01-07,37.994560
2014-01-08,38.339127
2014-01-09,38.360657
2014-01-10,38.453968
2014-01-13,38.202744
2014-01-14,38.396545
2014-01-15,38.604717
2014-01-16,38.683678
2014-01-17,38.647789
2014-01-21,39.064125
