Date,Adj Close
1999-01-04,25.023865
1999-01-05,24.534266
1999-01-06,25.078264
1999-01-07,24.915066
1999-01-08,24.479866
1999-01-11,24.099068
1999-01-12,24.207869
1999-01-13,23.663868
1999-01-14,23.555071
1999-01-15,24.588665
1999-01-19,26.003059
1999-01-20,25.948654
1999-01-21,24.697468
1999-01-22,23.990267
1999-01-25,23.935867
1999-01-26,23.391882
1999-01-27,22.739080
1999-01-28,21.977478
1999-01-29,22.412676
2000-01-03,25.513460
2000-01-04,25.241459
2000-01-05,26.003059
2000-01-06,25.731060
2000-01-07,27.145451
2000-01-10,29.539036
2000-01-11,31.769426
2000-01-12,33.075020
2000-01-13,32.204617
2000-01-14,33.183819
2000-01-18,33.455818
2000-01-19,33.945419
2000-01-20,35.251015
2000-01-21,37.535797
2000-01-24,36.556602
2000-01-25,35.958210
2000-01-26,34.598209
2000-01-27,33.401421
2000-01-28,32.911816
2000-01-31,31.225439
2001-01-02,31.551836
2001-01-03,33.999825
2001-01-04,34.435009
2001-01-05,31.443031
2001-01-08,31.388628
2001-01-09,30.899033
2001-01-10,32.367828
2001-01-11,35.686203
2001-01-12,34.815811
2001-01-16,33.183819
2001-01-17,34.163017
2001-01-18,31.551836
2001-01-19,31.279829
2001-01-22,30.518232
2001-01-23,31.497437
2001-01-24,30.790234
2001-01-25,31.443031
2001-01-26,31.878225
2001-01-29,31.464790
2001-01-30,31.638859
2001-01-31,31.508322
2002-01-02,8.695249
2002-01-03,8.895442
2002-01-04,8.521171
2002-01-07,8.416722
2002-01-08,7.798743
2002-01-09,7.615961
2002-01-10,7.180761
2002-01-11,7.320024
2002-01-14,6.832603
2002-01-15,6.684636
2002-01-16,6.075359
2002-01-17,5.561826
2002-01-18,5.144036
2002-01-22,4.691430
2002-01-23,4.961252
2002-01-24,5.361634
2002-01-25,5.065701
2002-01-28,4.882917
2002-01-29,4.177897
2002-01-30,4.221418
2002-01-31,4.491239
2003-01-02,3.351022
2003-01-03,3.211759
2003-01-06,3.385838
2003-01-07,3.351022
2003-01-08,3.290094
2003-01-09,3.394541
2003-01-10,3.551212
2003-01-13,3.681772
2003-01-14,4.204009
2003-01-15,4.351976
2003-01-16,4.491239
2003-01-17,3.881963
2003-01-21,3.916778
2003-01-22,4.021226
2003-01-23,4.221418
2003-01-24,4.125674
2003-01-27,3.977706
2003-01-28,4.308455
2003-01-29,4.543463
2003-01-30,4.569575
2003-01-31,4.421608
2004-01-02,9.548238
2004-01-05,9.774537
2004-01-06,9.992138
2004-01-07,10.166217
2004-01-08,11.193281
2004-01-09,11.167170
2004-01-12,11.271619
2004-01-13,11.054019
2004-01-14,10.557894
2004-01-15,10.575304
2004-01-16,10.488261
2004-01-20,9.835467
2004-01-21,9.983434
2004-01-22,9.878984
2004-01-23,9.835467
2004-01-26,9.948619
2004-01-27,10.113992
2004-01-28,9.757132
2004-01-29,9.548238
2004-01-30,9.565643
2005-01-03,15.806378
2005-01-04,15.597486
2005-01-05,15.458219
