Date,Adj Close
2001-01-02,95.544441
2001-01-03,97.220673
2001-01-04,97.220673
2001-01-05,107.277977
2001-01-08,105.601753
2001-01-09,99.734985
2001-01-10,102.249313
2001-01-11,103.925537
2001-01-12,124.040138
2001-01-16,134.097488
2001-01-17,150.859680
2001-01-18,155.888275
2001-01-19,157.564529
2001-01-22,160.916916
2001-01-23,170.974258
2001-01-24,187.736450
2001-01-25,174.326706
2001-01-26,160.916916
2001-01-29,162.593185
2001-01-30,159.240738
2001-01-31,159.240738
2002-01-02,72.144463
2002-01-03,79.653893
2002-01-04,83.945015
2002-01-07,84.481415
2002-01-08,80.458458
2002-01-09,90.649895
2002-01-10,86.626961
2002-01-11,85.285980
2002-01-14,76.971939
2002-01-15,75.899170
2002-01-16,72.949013
2002-01-17,67.316917
2002-01-18,62.221222
2002-01-22,56.320927
2002-01-23,55.516346
2002-01-24,62.221222
2002-01-25,64.903168
2002-01-28,61.953014
2002-01-29,60.612053
2002-01-30,61.953014
2002-01-31,61.416637
2003-01-02,4.391693
2003-01-03,4.257595
2003-01-06,4.726935
2003-01-07,6.453441
2003-01-08,5.858384
2003-01-09,5.925432
2003-01-10,5.724286
2003-01-13,5.950574
2003-01-14,5.422566
2003-01-15,5.137609
2003-01-16,5.087323
2003-01-17,4.500646
2003-01-21,4.106734
2003-01-22,3.763111
2003-01-23,3.461391
2003-01-24,3.251863
2003-01-27,2.648425
2003-01-28,3.084242
2003-01-29,2.757379
2003-01-30,2.564614
2003-01-31,2.933382
2004-01-02,24.162685
2004-01-05,24.305168
2004-01-06,24.229734
2004-01-07,24.640409
2004-01-08,25.931097
2004-01-09,30.901077
2004-01-12,29.451157
2004-01-13,28.495716
2004-01-14,30.004309
2004-01-15,29.861834
2004-01-16,30.272505
2004-01-20,30.540701
2004-01-21,29.811539
2004-01-22,28.495716
2004-01-23,27.950939
2004-01-26,29.250019
2004-01-27,28.629816
2004-01-28,28.797428
2004-01-29,28.495716
2004-01-30,27.582172
2005-01-03,36.223080
2005-01-04,35.527454
2005-01-05,34.789906
2005-01-06,35.083248
2005-01-07,34.706100
2005-01-10,35.384964
2005-01-11,35.007820
2005-01-12,35.192204
2005-01-13,34.395996
2005-01-14,34.756386
2005-01-18,35.334682
2005-01-19,35.208961
2005-01-20,35.108387
2005-01-21,35.058102
2005-01-24,34.697716
2005-01-25,34.370857
2005-01-26,34.588772
2005-01-27,34.815056
2005-01-28,34.362476
2005-01-31,35.150299
2006-01-03,34.722866
2006-01-04,35.577736
2006-01-05,36.248222
2006-01-06,36.449364
2006-01-09,36.968987
2006-01-10,36.809750
2006-01-11,37.647861
2006-01-12,37.991497
2006-01-13,38.544636
2006-01-17,38.863117
2006-01-18,39.030739
2006-01-19,39.676090
2006-01-20,38.670364
2006-01-23,38.720646
2006-01-24,39.030739
2006-01-25,39.265400
2006-01-26,39.064266
2006-01-27,39.726368
2006-01-30,39.491699
2006-01-31,39.332462
2007-01-03,63.176647
2007-01-04,64.702003
2007-01-05,63.838760
2007-01-08,63.687920
2007-01-09,65.523376
2007-01-10,66.923019
2007-01-11,69.035042
2007-01-12,68.666290
2007-01-16,68.783615
2007-01-17,68.389717
2007-01-18,66.663208
2007-01-19,69.571434
2007-01-22,68.523804
2007-01-23,69.554672
2007-01-24,69.579811
2007-01-25,69.018295
2007-01-26,68.465149
2007-01-29,68.683037
2007-01-30,70.040771
2007-01-31,70.459824
2008-01-02,82.654320
2008-01-03,83.492447
2008-01-04,79.343796
2008-01-07,74.424088
2008-01-08,73.577606
2008-01-09,72.136055
2008-01-10,73.694939
2008-01-11,72.731102
2008-01-14,72.429398
2008-01-15,70.367653
2008-01-16,68.012558
2008-01-17,64.115349
2008-01-18,62.296646
2008-01-22,60.469578
2008-01-23,59.740421
2008-01-24,65.028877
2008-01-25,63.344299
2008-01-28,64.165649
2008-01-29,61.735123
2008-01-30,61.098156
2008-01-31,63.302380
2009-01-02,48.241562
2009-01-05,49.674732
2009-01-06,52.708675
2009-01-07,48.685760
2009-01-08,49.691494
2009-01-09,48.601952
2009-01-12,46.615627
2009-01-13,47.235832
2009-01-14,44.193493
2009-01-15,44.092926
2009-01-16,45.014847
2009-01-20,40.891354
2009-01-21,44.620926
2009-01-22,42.483749
2009-01-23,43.506241
2009-01-26,44.587402
2009-01-27,44.721504
2009-01-28,48.124222
2009-01-29,47.068214
2009-01-30,44.713123
2010-01-04,91.823250
2010-01-05,90.968361
2010-01-06,91.798088
2010-01-07,89.920731
2010-01-08,89.484924
2010-01-11,90.222458
2010-01-12,86.568291
2010-01-13,86.392303
2010-01-14,87.263931
2010-01-15,85.579315
2010-01-19,87.104698
2010-01-20,86.702400
2010-01-21,86.635345
2010-01-22,82.989563
2010-01-25,83.886337
2010-01-26,83.358330
2010-01-27,83.182335
2010-01-28,81.933548
2010-01-29,80.651230
2011-01-03,69.948593
2011-01-04,69.018295
2011-01-05,69.428963
2011-01-06,68.724953
2011-01-07,68.867424
2011-01-10,71.976807
2011-01-11,73.007698
2011-01-12,73.326164
2011-01-13,72.957413
2011-01-14,73.510567
2011-01-18,74.382172
2011-01-19,72.496445
2011-01-20,71.348244
2011-01-21,71.339867
2011-01-24,74.424088
2011-01-25,73.703308
2011-01-26,73.376457
2011-01-27,73.485435
2011-01-28,74.440849
2011-01-31,74.105606
2012-01-03,84.850166
2012-01-04,84.565231
2012-01-05,87.791939
2012-01-06,87.934402
