Date,Adj Close
1987-01-02,0.107387
1987-01-05,0.113572
1987-01-06,0.115258
1987-01-07,0.121443
1987-01-08,0.125379
1987-01-09,0.130439
1987-01-12,0.138872
1987-01-13,0.134937
1987-01-14,0.134937
1987-01-15,0.142246
1987-01-16,0.138872
1987-01-19,0.143933
1987-01-20,0.146181
1987-01-21,0.152366
1987-01-22,0.167546
1987-01-23,0.151804
1987-01-26,0.154615
1987-01-27,0.160800
1987-01-28,0.161362
1987-01-29,0.154615
1987-01-30,0.164454
1988-01-04,0.251882
1988-01-05,0.256380
1988-01-06,0.263127
1988-01-07,0.272123
1988-01-08,0.251882
1988-01-11,0.260315
1988-01-12,0.255255
1988-01-13,0.255255
1988-01-14,0.253006
1988-01-15,0.259753
1988-01-18,0.257504
1988-01-19,0.257504
1988-01-20,0.242886
1988-01-21,0.247384
1988-01-22,0.242324
1988-01-25,0.250757
1988-01-26,0.245135
1988-01-27,0.250757
1988-01-28,0.254131
1988-01-29,0.250757
1989-01-03,0.241200
1989-01-04,0.244011
1989-01-05,0.240075
1989-01-06,0.238388
1989-01-09,0.236139
1989-01-10,0.233890
1989-01-11,0.236139
1989-01-12,0.236139
1989-01-13,0.238388
1989-01-16,0.238951
1989-01-17,0.231641
1989-01-18,0.231641
1989-01-19,0.240637
1989-01-20,0.243448
1989-01-23,0.238388
1989-01-24,0.237264
1989-01-25,0.238388
1989-01-26,0.244011
1989-01-27,0.249071
1989-01-30,0.263127
1989-01-31,0.268187
1990-01-02,0.399188
1990-01-03,0.401437
1990-01-04,0.413244
1990-01-05,0.403123
1990-01-08,0.409308
1990-01-09,0.408184
1990-01-10,0.396939
1990-01-11,0.389068
1990-01-12,0.387381
1990-01-15,0.387381
1990-01-16,0.399188
1990-01-17,0.393566
1990-01-18,0.427300
1990-01-19,0.423364
1990-01-22,0.408184
1990-01-23,0.403686
1990-01-24,0.408184
1990-01-25,0.408184
1990-01-26,0.408184
1990-01-29,0.411557
1990-01-30,0.410433
